;;;;;;;;
;;;;;;;;
;;;;;;;;
;;;;;;;;
UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;ICMNP
AM;BR-230;460,000;461,000;1,000;02/03/2023;-7,4994281;-63,0259796;80,000
AM;BR-230;461,000;462,000;1,000;02/03/2023;-7,4994281;-63,0259796;81,250
AM;BR-230;462,000;463,000;1,000;02/03/2023;-7,4994281;-63,0259796;87,500
AM;BR-230;463,000;464,000;1,000;02/03/2023;-7,4994281;-63,0259796;87,500
AM;BR-230;464,000;465,000;1,000;02/03/2023;-7,4994281;-63,0259796;70,000
AM;BR-230;465,000;466,000;1,000;02/03/2023;-7,4994281;-63,0259796;87,500
AM;BR-230;466,000;467,000;1,000;02/03/2023;-7,4994281;-63,0259796;87,500
AM;BR-230;467,000;468,000;1,000;02/03/2023;-7,4994281;-63,0259796;87,500
AM;BR-230;468,000;469,000;1,000;02/03/2023;-7,4994281;-63,0259796;90,000
AM;BR-230;469,000;470,000;1,000;02/03/2023;-7,4994281;-63,0259796;85,000
AM;BR-230;470,000;471,000;1,000;02/03/2023;-7,4994281;-63,0259796;90,000
AM;BR-230;471,000;472,000;1,000;02/03/2023;-7,4994281;-63,0259796;91,250
AM;BR-230;472,000;473,000;1,000;02/03/2023;-7,4994281;-63,0259796;91,250
AM;BR-230;473,000;474,000;1,000;02/03/2023;-7,4994281;-63,0259796;98,750
AM;BR-230;474,000;475,000;1,000;02/03/2023;-7,4994281;-63,0259796;98,750
AM;BR-230;475,000;476,000;1,000;02/03/2023;-7,4994281;-63,0259796;91,250
AM;BR-230;476,000;477,000;1,000;02/03/2023;-7,4994281;-63,0259796;87,500
AM;BR-230;477,000;478,000;1,000;02/03/2023;-7,4994281;-63,0259796;93,750
AM;BR-230;478,000;479,000;1,000;02/03/2023;-7,4994281;-63,0259796;93,750
AM;BR-230;479,000;480,000;1,000;02/03/2023;-7,4994281;-63,0259796;83,750
AM;BR-230;480,000;481,000;1,000;02/03/2023;-7,4994281;-63,0259796;87,500
AM;BR-230;481,000;482,000;1,000;02/03/2023;-7,4994281;-63,0259796;88,750
AM;BR-230;482,000;483,000;1,000;02/03/2023;-7,4994281;-63,0259796;95,000
AM;BR-230;483,000;484,000;1,000;02/03/2023;-7,4994281;-63,0259796;82,500
AM;BR-230;484,000;485,000;1,000;02/03/2023;-7,4994281;-63,0259796;78,750
AM;BR-230;485,000;486,000;1,000;02/03/2023;-7,4994281;-63,0259796;70,000
AM;BR-230;486,000;487,000;1,000;02/03/2023;-7,4994281;-63,0259796;82,500
AM;BR-230;487,000;488,000;1,000;02/03/2023;-7,4994281;-63,0259796;73,750
AM;BR-230;488,000;489,000;1,000;02/03/2023;-7,4994281;-63,0259796;95,000
AM;BR-230;489,000;490,000;1,000;02/03/2023;-7,4994281;-63,0259796;87,500
AM;BR-230;490,000;491,000;1,000;02/03/2023;-7,4994281;-63,0259796;96,250
AM;BR-230;491,000;492,000;1,000;02/03/2023;-7,4994281;-63,0259796;97,500
AM;BR-230;492,000;493,000;1,000;02/03/2023;-7,4994281;-63,0259796;96,250
AM;BR-230;493,000;494,000;1,000;02/03/2023;-7,4994281;-63,0259796;86,250
AM;BR-230;494,000;495,000;1,000;02/03/2023;-7,4994281;-63,0259796;96,250
AM;BR-230;495,000;496,000;1,000;02/03/2023;-7,4994281;-63,0259796;95,000
AM;BR-230;496,000;497,000;1,000;02/03/2023;-7,4994281;-63,0259796;100,000
AM;BR-230;497,000;498,000;1,000;02/03/2023;-7,4994281;-63,0259796;73,750
AM;BR-230;498,000;499,000;1,000;02/03/2023;-7,4994281;-63,0259796;63,750
AM;BR-230;499,000;500,000;1,000;02/03/2023;-7,4994281;-63,0259796;30,000
AM;BR-230;500,000;501,000;1,000;02/03/2023;-7,4994281;-63,0259796;15,000
AM;BR-230;501,000;502,000;1,000;02/03/2023;-7,4994281;-63,0259796;7,500
AM;BR-230;502,000;503,000;1,000;02/03/2023;-7,8937468;-62,1793933;7,500
AM;BR-230;503,000;504,000;1,000;02/03/2023;-7,8937468;-62,1793933;15,000
AM;BR-230;504,000;505,000;1,000;02/03/2023;-7,8937468;-62,1793933;15,000
AM;BR-230;505,000;506,000;1,000;02/03/2023;-7,8937468;-62,1793933;22,500
AM;BR-230;506,000;507,000;1,000;02/03/2023;-7,8937468;-62,1793933;22,500
AM;BR-230;507,000;508,000;1,000;02/03/2023;-7,8937468;-62,1793933;15,000
AM;BR-230;508,000;509,000;1,000;02/03/2023;-7,8937468;-62,1793933;15,000
AM;BR-230;509,000;510,000;1,000;02/03/2023;-7,8937468;-62,1793933;8,750
AM;BR-230;510,000;511,000;1,000;02/03/2023;-7,8937468;-62,1793933;7,500
AM;BR-230;511,000;512,000;1,000;02/03/2023;-7,8937468;-62,1793933;27,500
AM;BR-230;512,000;513,000;1,000;02/03/2023;-7,8937468;-62,1793933;23,750
AM;BR-230;513,000;514,000;1,000;02/03/2023;-7,8937468;-62,1793933;8,750
AM;BR-230;514,000;515,000;1,000;02/03/2023;-7,8937468;-62,1793933;7,500
AM;BR-230;515,000;516,000;1,000;02/03/2023;-7,8937468;-62,1793933;8,750
RR;BR-210;89,500;88,000;1,500;02/03/2023;0,8779244;-59,6919469;95,000
RR;BR-210;88,000;87,000;1,000;02/03/2023;0,8769015;-59,6930282;85,000
RR;BR-210;87,000;86,000;1,000;02/03/2023;0,8779244;-59,6919469;88,750
