;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
;;;;;;;;;;
UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;ICC;ICP;ICM
PI;BR-343;498,000;497,000;1,000;06/12/2022;-6,24488;-42,77143;25,000;0,000;7,500
PI;BR-343;497,000;496,000;1,000;06/12/2022;-6,24442833;-42,7652333;25,000;0,000;7,500
PI;BR-343;496,000;495,000;1,000;06/12/2022;-6,247825;-42,758465;25,000;0,000;7,500
PI;BR-343;495,000;494,000;1,000;06/12/2022;-6,25444333;-42,7522516;25,000;0,000;7,500
PI;BR-343;494,000;493,000;1,000;06/12/2022;-6,25311333;-42,742935;25,000;0,000;7,500
PI;BR-343;493,000;492,000;1,000;06/12/2022;-6,251015;-42,73276;25,000;7,500;12,750
PI;BR-343;492,000;491,000;1,000;06/12/2022;-6,25053;-42,7307633;25,000;0,000;7,500
PI;BR-343;491,000;490,000;1,000;06/12/2022;-6,24778666;-42,7255216;25,000;0,000;7,500
PI;BR-343;490,000;489,000;1,000;06/12/2022;-6,24148;-42,71971;25,000;0,000;7,500
PI;BR-343;489,000;488,000;1,000;06/12/2022;-6,23449833;-42,7131433;25,000;0,000;7,500
PI;BR-343;488,000;487,000;1,000;06/12/2022;-6,22824333;-42,707305;47,500;0,000;14,250
PI;BR-343;487,000;486,000;1,000;06/12/2022;-6,22080333;-42,70192;47,500;0,000;14,250
PI;BR-343;486,000;485,000;1,000;06/12/2022;-6,212565;-42,7024716;47,500;30,000;35,250
PI;BR-343;485,000;484,000;1,000;06/12/2022;-6,20482333;-42,7032116;47,500;0,000;14,250
PI;BR-343;484,000;483,000;1,000;06/12/2022;-6,19462666;-42,7041983;47,500;0,000;14,250
PI;BR-343;483,000;482,000;1,000;06/12/2022;-6,18715833;-42,7054816;47,500;0,000;14,250
PI;BR-343;482,000;481,000;1,000;06/12/2022;-6,18209;-42,708675;47,500;0,000;14,250
PI;BR-343;481,000;480,000;1,000;06/12/2022;-6,17442833;-42,7099416;47,500;30,000;35,250
PI;BR-343;480,000;479,000;1,000;06/12/2022;-6,16490666;-42,7088316;47,500;0,000;14,250
PI;BR-343;479,000;478,000;1,000;06/12/2022;-6,15910666;-42,71048;25,000;0,000;7,500
PI;BR-343;478,000;477,000;1,000;06/12/2022;-6,15186333;-42,7126783;47,500;0,000;14,250
PI;BR-343;477,000;476,000;1,000;06/12/2022;-6,13719333;-42,7161066;47,500;0,000;14,250
PI;BR-343;476,000;475,000;1,000;06/12/2022;-6,132255;-42,719905;47,500;0,000;14,250
PI;BR-343;475,000;474,000;1,000;06/12/2022;-6,12625166;-42,72319;47,500;0,000;14,250
PI;BR-343;474,000;473,000;1,000;06/12/2022;-6,116905;-42,7259016;47,500;0,000;14,250
PI;BR-343;473,000;472,000;1,000;06/12/2022;-6,10941333;-42,7243;25,000;0,000;7,500
PI;BR-343;472,000;471,000;1,000;06/12/2022;-6,10175666;-42,7228866;47,500;30,000;35,250
PI;BR-343;471,000;470,000;1,000;06/12/2022;-6,092735;-42,7253033;47,500;30,000;35,250
PI;BR-343;470,000;469,000;1,000;06/12/2022;-6,083575;-42,7295083;47,500;30,000;35,250
PI;BR-343;469,000;468,000;1,000;06/12/2022;-6,07945333;-42,7314816;47,500;0,000;14,250
PI;BR-343;468,000;467,000;1,000;06/12/2022;-6,06816166;-42,736525;25,000;30,000;28,500
PI;BR-343;467,000;466,000;1,000;06/12/2022;-6,05766333;-42,7357166;25,000;0,000;7,500
PI;BR-343;466,000;465,000;1,000;06/12/2022;-6,04972333;-42,7346166;47,500;0,000;14,250
PI;BR-343;465,000;464,000;1,000;06/12/2022;-6,03775666;-42,7365716;25,000;12,500;16,250
PI;BR-343;464,000;463,000;1,000;06/12/2022;-6,01401833;-42,7369633;47,500;7,500;19,500
PI;BR-343;463,000;462,000;1,000;06/12/2022;-6,00526;-42,7346633;47,500;30,000;35,250
PI;BR-343;462,000;461,000;1,000;06/12/2022;-5,99605166;-42,7322966;47,500;0,000;14,250
PI;BR-343;461,000;460,000;1,000;06/12/2022;-5,98734;-42,730815;47,500;0,000;14,250
PI;BR-343;460,000;459,000;1,000;06/12/2022;-5,97875166;-42,7305083;47,500;0,000;14,250
PI;BR-343;459,000;458,000;1,000;06/12/2022;-5,96986166;-42,73012;47,500;0,000;14,250
PI;BR-343;458,000;457,000;1,000;06/12/2022;-5,96088666;-42,7281033;47,500;30,000;35,250
PI;BR-343;457,000;456,000;1,000;06/12/2022;-5,95442;-42,72331;47,500;30,000;35,250
PI;BR-343;456,000;455,000;1,000;06/12/2022;-5,95215166;-42,721605;47,500;0,000;14,250
PI;BR-343;455,000;454,000;1,000;06/12/2022;-5,94705;-42,7179516;47,500;30,000;35,250
PI;BR-343;454,000;453,000;1,000;06/12/2022;-5,93921166;-42,7120866;47,500;30,000;35,250
PI;BR-343;453,000;452,000;1,000;06/12/2022;-5,93128166;-42,706145;47,500;30,000;35,250
PI;BR-343;452,000;451,000;1,000;06/12/2022;-5,922625;-42,69971;47,500;30,000;35,250
PI;BR-343;451,000;450,000;1,000;06/12/2022;-5,91875;-42,6968183;47,500;30,000;35,250
PI;BR-343;450,000;449,000;1,000;06/12/2022;-5,91245;-42,6895416;47,500;30,000;35,250
PI;BR-343;449,000;448,000;1,000;06/12/2022;-5,90856166;-42,680785;47,500;30,000;35,250
PI;BR-343;448,000;447,000;1,000;06/12/2022;-5,90496333;-42,6726733;47,500;30,000;35,250
PI;BR-343;447,000;446,000;1,000;06/12/2022;-5,90009666;-42,66179;25,000;30,000;28,500
PI;BR-343;446,000;445,000;1,000;06/12/2022;-5,897595;-42,6562833;47,500;30,000;35,250
PI;BR-343;445,000;444,000;1,000;06/12/2022;-5,89343666;-42,6469616;47,500;30,000;35,250
PI;BR-343;444,000;443,000;1,000;06/12/2022;-5,88832666;-42,6424733;47,500;30,000;35,250
PI;BR-343;443,000;442,000;1,000;06/12/2022;-5,87992333;-42,6382533;47,500;0,000;14,250
PI;BR-343;442,000;441,000;1,000;06/12/2022;-5,87195666;-42,6341483;47,500;0,000;14,250
PI;BR-343;441,000;440,000;1,000;06/12/2022;-5,86382166;-42,63006;47,500;7,500;19,500
PI;BR-343;440,000;439,000;1,000;06/12/2022;-5,85563333;-42,6260433;47,500;0,000;14,250
PI;BR-343;439,000;438,000;1,000;06/12/2022;-5,84614833;-42,624615;47,500;0,000;14,250
PI;BR-343;438,000;437,000;1,000;06/12/2022;-5,83702666;-42,6237233;47,500;0,000;14,250
PI;BR-343;437,000;436,000;1,000;06/12/2022;-5,828905;-42,6231133;25,000;15,000;18,000
PI;BR-343;436,000;435,000;1,000;06/12/2022;-5,81816333;-42,62215;47,500;0,000;14,250
PI;BR-343;435,000;434,000;1,000;06/12/2022;-5,810205;-42,6212933;47,500;7,500;19,500
PI;BR-343;434,000;433,000;1,000;06/12/2022;-5,801225;-42,6205866;47,500;30,000;35,250
PI;BR-343;433,000;432,000;1,000;06/12/2022;-5,79096833;-42,6197466;25,000;30,000;28,500
PI;BR-343;432,000;431,000;1,000;06/12/2022;-5,78002;-42,6186566;47,500;0,000;14,250
PI;BR-343;431,000;430,000;1,000;06/12/2022;-5,77338666;-42,616935;47,500;7,500;19,500
PI;BR-343;430,000;429,600;0,400;06/12/2022;-5,76535;-42,6112816;25,000;7,500;12,750
PI;BR-316;82,000;81,000;1,000;06/12/2022;-5,75876666;-42,61634;47,500;12,500;23,000
PI;BR-316;81,000;80,000;1,000;06/12/2022;-5,74812666;-42,61882;47,500;0,000;14,250
PI;BR-316;80,000;79,000;1,000;06/12/2022;-5,74351666;-42,616755;47,500;0,000;14,250
PI;BR-316;79,000;78,000;1,000;06/12/2022;-5,73954833;-42,61516;47,500;0,000;14,250
PI;BR-316;78,000;77,000;1,000;06/12/2022;-5,733705;-42,6119516;47,500;0,000;14,250
PI;BR-316;77,000;76,000;1,000;06/12/2022;-5,72687333;-42,6067;47,500;0,000;14,250
PI;BR-316;76,000;75,000;1,000;06/12/2022;-5,71765;-42,6043133;42,500;0,000;12,750
PI;BR-316;75,000;74,000;1,000;06/12/2022;-5,709035;-42,6027216;42,500;0,000;12,750
PI;BR-316;74,000;73,000;1,000;06/12/2022;-5,69925;-42,6015733;47,500;0,000;14,250
PI;BR-316;73,000;72,000;1,000;06/12/2022;-5,69142833;-42,600295;47,500;0,000;14,250
PI;BR-316;72,000;71,000;1,000;06/12/2022;-5,68196833;-42,5984716;47,500;12,500;23,000
PI;BR-316;71,000;70,000;1,000;06/12/2022;-5,67417666;-42,5959216;25,000;42,500;37,250
PI;BR-316;70,000;69,000;1,000;06/12/2022;-5,66590666;-42,59152;47,500;30,000;35,250
PI;BR-316;69,000;68,000;1,000;06/12/2022;-5,65770166;-42,5909716;25,000;80,000;63,500
PI;BR-316;68,000;67,000;1,000;06/12/2022;-5,64862;-42,591485;25,000;30,000;28,500
PI;BR-316;67,000;66,000;1,000;06/12/2022;-5,63919833;-42,5921;42,500;55,000;51,250
PI;BR-316;66,000;65,000;1,000;06/12/2022;-5,63092666;-42,5929183;47,500;55,000;52,750
PI;BR-316;65,000;64,000;1,000;06/12/2022;-5,62366666;-42,5992466;47,500;80,000;70,250
PI;BR-316;64,000;63,000;1,000;06/12/2022;-5,61465833;-42,6045633;47,500;85,000;73,750
PI;BR-316;63,000;62,000;1,000;06/12/2022;-5,608855;-42,6085933;47,500;85,000;73,750
PI;BR-316;62,000;61,000;1,000;06/12/2022;-5,601005;-42,6127366;47,500;5,000;17,750
PI;BR-316;61,000;60,000;1,000;06/12/2022;-5,59174333;-42,6142666;47,500;12,500;23,000
PI;BR-316;60,000;59,000;1,000;06/12/2022;-5,58341666;-42,6150166;25,000;5,000;11,000
PI;BR-316;59,000;58,000;1,000;06/12/2022;-5,573755;-42,6157;20,000;42,500;35,750
PI;BR-316;58,000;57,000;1,000;06/12/2022;-5,56509833;-42,6136416;25,000;80,000;63,500
PI;BR-316;57,000;56,000;1,000;06/12/2022;-5,55707666;-42,6117783;25,000;85,000;67,000
PI;BR-316;56,000;55,000;1,000;06/12/2022;-5,54761833;-42,61587;20,000;85,000;65,500
PI;BR-316;55,000;54,000;1,000;06/12/2022;-5,54278333;-42,6233333;25,000;80,000;63,500
PI;BR-316;54,000;53,000;1,000;06/12/2022;-5,53408166;-42,630425;20,000;80,000;62,000
PI;BR-316;53,000;52,000;1,000;06/12/2022;-5,52810666;-42,6354916;20,000;80,000;62,000
PI;BR-316;52,000;51,000;1,000;06/12/2022;-5,519325;-42,6402916;47,500;80,000;70,250
PI;BR-316;51,000;50,000;1,000;06/12/2022;-5,51030166;-42,6373266;47,500;85,000;73,750
PI;BR-316;50,000;49,000;1,000;06/12/2022;-5,50325166;-42,6415066;25,000;85,000;67,000
PI;BR-316;49,000;48,000;1,000;06/12/2022;-5,493185;-42,6401066;20,000;90,000;69,000
PI;BR-316;48,000;47,000;1,000;06/12/2022;-5,484195;-42,6387883;20,000;55,000;44,500
PI;BR-316;47,000;46,000;1,000;06/12/2022;-5,47460666;-42,6371583;25,000;90,000;70,500
PI;BR-316;46,000;45,000;1,000;06/12/2022;-5,46474833;-42,6357666;25,000;55,000;46,000
PI;BR-316;45,000;44,000;1,000;06/12/2022;-5,45571666;-42,63463;20,000;30,000;27,000
PI;BR-316;44,000;43,000;1,000;06/12/2022;-5,44632333;-42,63371;20,000;15,000;16,500
PI;BR-316;43,000;42,000;1,000;06/12/2022;-5,43533666;-42,6346516;20,000;7,500;11,250
PI;BR-316;42,000;41,000;1,000;06/12/2022;-5,426875;-42,6374866;47,500;0,000;14,250
PI;BR-316;41,000;40,000;1,000;06/12/2022;-5,41925166;-42,64064;47,500;12,500;23,000
PI;BR-316;40,000;39,000;1,000;06/12/2022;-5,41049833;-42,64579;47,500;30,000;35,250
PI;BR-316;39,000;38,000;1,000;06/12/2022;-5,403515;-42,651345;47,500;12,500;23,000
PI;BR-316;38,000;37,000;1,000;06/12/2022;-5,39386333;-42,6591666;25,000;30,000;28,500
PI;BR-316;37,000;36,000;1,000;06/12/2022;-5,39028;-42,6653983;20,000;42,500;35,750
PI;BR-316;36,000;35,000;1,000;06/12/2022;-5,38414;-42,6708683;47,500;30,000;35,250
PI;BR-316;35,000;34,000;1,000;06/12/2022;-5,37361166;-42,6711533;25,000;15,000;18,000
PI;BR-316;34,000;33,000;1,000;06/12/2022;-5,36091666;-42,6751816;25,000;0,000;7,500
PI;BR-316;33,000;32,000;1,000;06/12/2022;-5,35636833;-42,6766766;25,000;12,500;16,250
PI;BR-316;32,000;31,000;1,000;06/12/2022;-5,34823166;-42,68098;20,000;0,000;6,000
PI;BR-316;31,000;30,000;1,000;06/12/2022;-5,342035;-42,68654;20,000;0,000;6,000
PI;BR-316;30,000;29,000;1,000;06/12/2022;-5,33945333;-42,69441;20,000;0,000;6,000
PI;BR-316;29,000;28,000;1,000;06/12/2022;-5,331575;-42,69782;25,000;0,000;7,500
PI;BR-316;28,000;27,000;1,000;06/12/2022;-5,32449166;-42,698745;25,000;0,000;7,500
PI;BR-316;27,000;26,000;1,000;06/12/2022;-5,316895;-42,7013933;20,000;25,000;23,500
PI;BR-316;26,000;25,000;1,000;06/12/2022;-5,30931833;-42,70478;20,000;15,000;16,500
PI;BR-316;25,000;24,000;1,000;06/12/2022;-5,30158;-42,7082116;25,000;27,500;26,750
PI;BR-316;24,000;23,000;1,000;06/12/2022;-5,29496166;-42,7125333;25,000;30,000;28,500
PI;BR-316;23,000;22,000;1,000;06/12/2022;-5,28844333;-42,7176716;25,000;27,500;26,750
PI;BR-316;22,000;21,000;1,000;06/12/2022;-5,28294;-42,7217233;25,000;0,000;7,500
PI;BR-316;21,000;20,000;1,000;06/12/2022;-5,27506333;-42,72609;25,000;0,000;7,500
PI;BR-316;20,000;19,000;1,000;06/12/2022;-5,26644;-42,7276;25,000;15,000;18,000
PI;BR-316;19,000;18,000;1,000;06/12/2022;-5,25789666;-42,7290316;25,000;0,000;7,500
PI;BR-316;18,000;17,000;1,000;06/12/2022;-5,24716666;-42,7322516;25,000;12,500;16,250
PI;BR-316;17,000;16,000;1,000;06/12/2022;-5,24386333;-42,7354433;25,000;0,000;7,500
PI;BR-316;16,000;15,000;1,000;06/12/2022;-5,23792666;-42,7411366;25,000;0,000;7,500
PI;BR-316;15,000;14,000;1,000;06/12/2022;-5,23218833;-42,7466616;25,000;0,000;7,500
PI;BR-316;14,000;13,800;0,200;06/12/2022;-5,225075;-42,750535;25,000;0,000;7,500
PI;BR-316;6,800;6,000;0,800;06/12/2022;-5,171575;-42,7716683;25,000;0,000;7,500
PI;BR-316;6,000;5,000;1,000;06/12/2022;-5,15003666;-42,78421;25,000;7,500;12,750
PI;BR-316;5,000;4,000;1,000;06/12/2022;-5,14171666;-42,7910583;25,000;7,500;12,750
PI;BR-316;4,000;3,000;1,000;06/12/2022;-5,13190333;-42,7946116;25,000;0,000;7,500
PI;BR-316;3,000;2,000;1,000;06/12/2022;-5,12820333;-42,7991216;25,000;0,000;7,500
PI;BR-316;2,000;1,900;0,100;06/12/2022;-5,127615;-42,800255;25,000;30,000;28,500
PI;BR-316;1,900;2,000;0,100;06/12/2022;-5,12525333;-42,7991016;25,000;0,000;7,500
PI;BR-316;2,000;3,000;1,000;06/12/2022;-5,12483166;-42,7986283;25,000;80,000;63,500
PI;BR-316;3,000;4,000;1,000;06/12/2022;-5,12914833;-42,7926266;25,000;20,000;21,500
PI;BR-316;4,000;5,000;1,000;06/12/2022;-5,13774166;-42,7883966;25,000;0,000;7,500
PI;BR-316;5,000;6,000;1,000;06/12/2022;-5,143565;-42,7784733;25,000;0,000;7,500
PI;BR-316;6,000;6,800;0,800;06/12/2022;-5,14923333;-42,7738366;25,000;0,000;7,500
PI;BR-316;1,900;1,000;0,900;06/12/2022;-5,12730666;-42,80033;25,000;7,500;12,750
PI;BR-316;1,000;0,000;1,000;06/12/2022;-5,131515;-42,8100916;25,000;0,000;7,500
PI;BR-316;82,000;83,000;1,000;06/12/2022;-5,75932;-42,6162433;25,000;0,000;7,500
PI;BR-316;83,000;84,000;1,000;06/12/2022;-5,76548333;-42,6090716;20,000;47,500;39,250
PI;BR-316;84,000;85,000;1,000;06/12/2022;-5,76866666;-42,6010283;47,500;35,000;38,750
PI;BR-316;85,000;86,000;1,000;06/12/2022;-5,77215;-42,5921816;20,000;12,500;14,750
PI;BR-316;86,000;87,000;1,000;06/12/2022;-5,77678166;-42,5849716;20,000;17,500;18,250
PI;BR-316;87,000;88,000;1,000;06/12/2022;-5,78329833;-42,5784716;25,000;12,500;16,250
PI;BR-316;88,000;89,000;1,000;06/12/2022;-5,78384166;-42,5707333;20,000;47,500;39,250
PI;BR-316;89,000;90,000;1,000;06/12/2022;-5,782635;-42,562875;25,000;60,000;49,500
PI;BR-316;90,000;91,000;1,000;06/12/2022;-5,78765333;-42,55699;25,000;47,500;40,750
PI;BR-316;91,000;92,000;1,000;06/12/2022;-5,79022666;-42,549;47,500;0,000;14,250
PI;BR-316;92,000;93,000;1,000;06/12/2022;-5,79708666;-42,543425;47,500;7,500;19,500
PI;BR-316;93,000;94,000;1,000;06/12/2022;-5,80206833;-42,5363083;47,500;5,000;17,750
PI;BR-316;94,000;95,000;1,000;06/12/2022;-5,80539666;-42,5281516;47,500;35,000;38,750
PI;BR-316;95,000;96,000;1,000;06/12/2022;-5,81134333;-42,5197233;25,000;5,000;11,000
PI;BR-316;96,000;97,000;1,000;06/12/2022;-5,816565;-42,5126666;25,000;12,500;16,250
PI;BR-316;97,000;98,000;1,000;06/12/2022;-5,82216166;-42,5067383;32,500;20,000;23,750
PI;BR-316;98,000;99,000;1,000;06/12/2022;-5,82619333;-42,49952;25,000;0,000;7,500
PI;BR-316;99,000;100,000;1,000;06/12/2022;-5,832775;-42,4938366;47,500;5,000;17,750
PI;BR-316;100,000;101,000;1,000;06/12/2022;-5,83743666;-42,4877466;42,500;0,000;12,750
PI;BR-316;101,000;102,000;1,000;06/12/2022;-5,83811;-42,4790316;47,500;30,000;35,250
PI;BR-316;102,000;103,000;1,000;06/12/2022;-5,839145;-42,4694566;47,500;7,500;19,500
PI;BR-316;103,000;104,000;1,000;06/12/2022;-5,84499;-42,46226;60,000;35,000;42,500
PI;BR-316;104,000;105,000;1,000;06/12/2022;-5,85069166;-42,4557033;47,500;20,000;28,250
PI;BR-316;105,000;106,000;1,000;06/12/2022;-5,855165;-42,4478616;25,000;90,000;70,500
PI;BR-316;106,000;107,000;1,000;06/12/2022;-5,857565;-42,4398616;42,500;85,000;72,250
PI;BR-316;107,000;108,000;1,000;06/12/2022;-5,860515;-42,430795;42,500;25,000;30,250
PI;BR-316;108,000;109,000;1,000;06/12/2022;-5,86847333;-42,4264466;42,500;17,500;25,000
PI;BR-316;109,000;110,000;1,000;06/12/2022;-5,876165;-42,4222016;42,500;12,500;21,500
PI;BR-316;110,000;111,000;1,000;06/12/2022;-5,88445666;-42,417705;42,500;12,500;21,500
PI;BR-316;111,000;112,000;1,000;06/12/2022;-5,890915;-42,4124116;42,500;5,000;16,250
PI;BR-316;112,000;113,000;1,000;06/12/2022;-5,89886333;-42,407825;42,500;12,500;21,500
PI;BR-316;113,000;114,000;1,000;06/12/2022;-5,90723166;-42,4030316;42,500;0,000;12,750
PI;BR-316;114,000;115,000;1,000;06/12/2022;-5,91486666;-42,3986966;42,500;0,000;12,750
PI;BR-316;115,000;116,000;1,000;06/12/2022;-5,921905;-42,39226;20,000;57,500;46,250
PI;BR-316;116,000;117,000;1,000;06/12/2022;-5,92984;-42,3837233;20,000;12,500;14,750
PI;BR-316;117,000;118,000;1,000;06/12/2022;-5,93383166;-42,3793633;47,500;12,500;23,000
PI;BR-316;118,000;119,000;1,000;06/12/2022;-5,94109666;-42,37147;20,000;5,000;9,500
PI;BR-316;119,000;120,000;1,000;06/12/2022;-5,94797166;-42,364065;20,000;5,000;9,500
PI;BR-316;120,000;121,000;1,000;06/12/2022;-5,958615;-42,35234;20,000;12,500;14,750
PI;BR-316;121,000;122,000;1,000;06/12/2022;-5,96457666;-42,3459933;42,500;0,000;12,750
PI;BR-316;122,000;123,000;1,000;06/12/2022;-5,97223833;-42,33798;20,000;0,000;6,000
PI;BR-316;123,000;124,000;1,000;06/12/2022;-5,97584333;-42,3339283;20,000;0,000;6,000
PI;BR-316;124,000;125,000;1,000;06/12/2022;-5,97747333;-42,3325666;20,000;0,000;6,000
PI;BR-316;125,000;126,000;1,000;06/12/2022;-5,98848833;-42,3298266;42,500;0,000;12,750
PI;BR-316;126,000;127,000;1,000;06/12/2022;-5,998395;-42,3260266;20,000;0,000;6,000
PI;BR-316;127,000;128,000;1,000;06/12/2022;-6,00571333;-42,3185716;42,500;0,000;12,750
PI;BR-316;128,000;129,000;1,000;06/12/2022;-6,00851166;-42,3156766;42,500;5,000;16,250
PI;BR-316;129,000;130,000;1,000;06/12/2022;-6,01442166;-42,3094416;42,500;32,500;35,500
PI;BR-316;130,000;131,000;1,000;06/12/2022;-6,02024;-42,3038166;20,000;85,000;65,500
PI;BR-316;131,000;132,000;1,000;06/12/2022;-6,02695;-42,2974416;20,000;85,000;65,500
PI;BR-316;132,000;133,000;1,000;06/12/2022;-6,03446833;-42,2910066;20,000;20,000;20,000
PI;BR-316;133,000;134,000;1,000;06/12/2022;-6,04076333;-42,2856716;42,500;42,500;42,500
PI;BR-316;134,000;135,000;1,000;06/12/2022;-6,04654666;-42,2787733;47,500;0,000;14,250
PI;BR-316;135,000;136,000;1,000;06/12/2022;-6,05169833;-42,2713783;42,500;0,000;12,750
PI;BR-316;136,000;137,000;1,000;06/12/2022;-6,05704666;-42,2626316;20,000;0,000;6,000
PI;BR-316;137,000;138,000;1,000;06/12/2022;-6,06108666;-42,2559533;25,000;0,000;7,500
PI;BR-316;138,000;139,000;1,000;06/12/2022;-6,0687;-42,2502383;47,500;0,000;14,250
PI;BR-316;139,000;140,000;1,000;06/12/2022;-6,07514166;-42,244445;47,500;0,000;14,250
PI;BR-316;140,000;141,000;1,000;06/12/2022;-6,081865;-42,2384366;47,500;0,000;14,250
PI;BR-316;141,000;142,000;1,000;06/12/2022;-6,08944;-42,231565;25,000;0,000;7,500
PI;BR-316;142,000;143,000;1,000;06/12/2022;-6,09564;-42,2259216;47,500;0,000;14,250
PI;BR-316;143,000;144,000;1,000;06/12/2022;-6,09948166;-42,21823;25,000;20,000;21,500
PI;BR-316;144,000;145,000;1,000;06/12/2022;-6,10565;-42,2117116;47,500;30,000;35,250
PI;BR-316;145,000;146,000;1,000;06/12/2022;-6,10564333;-42,2037916;25,000;15,000;18,000
PI;BR-316;146,000;147,000;1,000;06/12/2022;-6,10479666;-42,1940083;47,500;60,000;56,250
PI;BR-316;147,000;148,000;1,000;06/12/2022;-6,10711666;-42,1866883;42,500;55,000;51,250
PI;BR-316;148,000;149,000;1,000;06/12/2022;-6,111505;-42,178145;42,500;12,500;21,500
PI;BR-316;149,000;150,000;1,000;06/12/2022;-6,11592166;-42,1700483;47,500;30,000;35,250
PI;BR-316;150,000;151,000;1,000;06/12/2022;-6,12070166;-42,1625416;25,000;42,500;37,250
PI;BR-316;151,000;152,000;1,000;06/12/2022;-6,12717166;-42,1564716;25,000;42,500;37,250
PI;BR-316;152,000;153,000;1,000;06/12/2022;-6,13340333;-42,1497266;47,500;42,500;44,000
PI;BR-316;153,000;154,000;1,000;06/12/2022;-6,13974833;-42,1439216;47,500;30,000;35,250
PI;BR-316;154,000;155,000;1,000;06/12/2022;-6,144135;-42,1363933;47,500;30,000;35,250
PI;BR-316;155,000;156,000;1,000;06/12/2022;-6,15268166;-42,13083;47,500;12,500;23,000
PI;BR-316;156,000;157,000;1,000;06/12/2022;-6,16077333;-42,128965;42,500;42,500;42,500
PI;BR-316;157,000;158,000;1,000;06/12/2022;-6,16984333;-42,1257333;47,500;42,500;44,000
PI;BR-316;158,000;159,000;1,000;06/12/2022;-6,17906333;-42,1267666;42,500;15,000;23,250
PI;BR-316;159,000;160,000;1,000;06/12/2022;-6,18579333;-42,1234916;47,500;25,000;31,750
PI;BR-316;160,000;161,000;1,000;06/12/2022;-6,19052833;-42,119085;47,500;20,000;28,250
PI;BR-316;161,000;162,000;1,000;06/12/2022;-6,19998666;-42,1112533;47,500;0,000;14,250
PI;BR-316;162,000;163,000;1,000;06/12/2022;-6,20733833;-42,1018883;47,500;12,500;23,000
PI;BR-316;163,000;164,000;1,000;06/12/2022;-6,21099666;-42,094105;47,500;7,500;19,500
PI;BR-316;164,000;165,000;1,000;06/12/2022;-6,214775;-42,085195;47,500;30,000;35,250
PI;BR-316;165,000;166,000;1,000;06/12/2022;-6,217395;-42,0794883;25,000;30,000;28,500
PI;BR-316;166,000;167,000;1,000;06/12/2022;-6,22360333;-42,0680033;20,000;30,000;27,000
PI;BR-316;167,000;168,000;1,000;06/12/2022;-6,22859833;-42,059495;25,000;0,000;7,500
PI;BR-316;168,000;169,000;1,000;06/12/2022;-6,23204;-42,05449;25,000;42,500;37,250
PI;BR-316;169,000;170,000;1,000;06/12/2022;-6,23582666;-42,0498966;25,000;30,000;28,500
PI;BR-316;170,000;171,000;1,000;06/12/2022;-6,24000333;-42,0403916;20,000;30,000;27,000
PI;BR-316;171,000;172,000;1,000;06/12/2022;-6,23777833;-42,0325066;42,500;30,000;33,750
PI;BR-316;172,000;173,000;1,000;06/12/2022;-6,233075;-42,024615;42,500;30,000;33,750
PI;BR-316;173,000;174,000;1,000;06/12/2022;-6,22916833;-42,0182116;42,500;30,000;33,750
PI;BR-316;174,000;175,000;1,000;06/12/2022;-6,22570666;-42,010615;47,500;30,000;35,250
PI;BR-316;175,000;176,000;1,000;06/12/2022;-6,22407833;-42,002115;20,000;35,000;30,500
PI;BR-316;176,000;177,000;1,000;06/12/2022;-6,227005;-41,9926616;47,500;42,500;44,000
PI;BR-316;177,000;178,000;1,000;06/12/2022;-6,229565;-41,9838333;20,000;42,500;35,750
PI;BR-316;178,000;179,000;1,000;06/12/2022;-6,230195;-41,974525;47,500;42,500;44,000
PI;BR-316;179,000;180,000;1,000;06/12/2022;-6,235245;-41,9677966;25,000;42,500;37,250
PI;BR-316;180,000;181,000;1,000;06/12/2022;-6,24468833;-41,9647683;25,000;30,000;28,500
PI;BR-316;181,000;182,000;1,000;06/12/2022;-6,25259333;-41,96402;20,000;30,000;27,000
PI;BR-316;182,000;183,000;1,000;06/12/2022;-6,25871;-41,9592316;20,000;55,000;44,500
PI;BR-316;183,000;184,000;1,000;06/12/2022;-6,27096833;-41,95493;47,500;30,000;35,250
PI;BR-316;184,000;185,000;1,000;06/12/2022;-6,27507333;-41,9508616;25,000;30,000;28,500
PI;BR-316;185,000;186,000;1,000;06/12/2022;-6,28119333;-41,9444083;47,500;15,000;24,750
PI;BR-316;186,000;187,000;1,000;06/12/2022;-6,2876;-41,9384783;25,000;42,500;37,250
PI;BR-316;187,000;188,000;1,000;06/12/2022;-6,29393833;-41,9337266;25,000;30,000;28,500
PI;BR-316;188,000;189,000;1,000;06/12/2022;-6,30123666;-41,9280616;25,000;15,000;18,000
PI;BR-316;189,000;190,000;1,000;06/12/2022;-6,308455;-41,9208016;25,000;60,000;49,500
PI;BR-316;190,000;191,000;1,000;06/12/2022;-6,31300166;-41,9135483;25,000;30,000;28,500
PI;BR-316;191,000;192,000;1,000;06/12/2022;-6,31560833;-41,9054083;47,500;42,500;44,000
PI;BR-316;192,000;193,000;1,000;06/12/2022;-6,31568;-41,8939883;20,000;30,000;27,000
PI;BR-316;193,000;194,000;1,000;06/12/2022;-6,31438333;-41,8757133;25,000;0,000;7,500
PI;BR-316;194,000;195,000;1,000;06/12/2022;-6,314;-41,870235;20,000;0,000;6,000
