UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;Observação;ICC;ICP;ICM
;;;;;;;;;;;
;;;;;;;;;;;
RJ;BR-485;0,000;1,000;1,000;03/01/2022;-22,4893993;-44,5602614;;25,000;35,000;32,000
RJ;BR-485;1,000;2,000;1,000;03/01/2022;-22,4864004;-44,5676323;;25,000;10,000;14,500
RJ;BR-485;2,000;3,000;1,000;03/01/2022;-22,479685;-44,5740589;;25,000;25,000;25,000
RJ;BR-485;3,000;4,000;1,000;03/01/2022;-22,4877686;-44,566228;;25,000;12,500;16,250
RJ;BR-485;4,000;5,000;1,000;03/01/2022;-22,4877686;-44,566228;;25,000;22,500;23,250
RJ;BR-485;5,000;6,000;1,000;03/01/2022;-22,4877686;-44,566228;;25,000;20,000;21,500
RJ;BR-485;6,000;7,000;1,000;03/01/2022;-22,4877686;-44,566228;;25,000;30,000;28,500
RJ;BR-485;7,000;8,000;1,000;03/01/2022;-22,4998516;-44,6250234;;25,000;30,000;28,500
RJ;BR-485;8,000;9,000;1,000;03/01/2022;-22,4531429;-44,6047458;;25,000;42,500;37,250
RJ;BR-485;9,000;10,000;1,000;03/01/2022;-22,4998516;-44,6250234;;25,000;25,000;25,000
RJ;BR-354;0,000;1,000;1,000;03/01/2022;-22,3794502;-44,7539989;;77,500;100,000;93,250
RJ;BR-354;1,000;2,000;1,000;03/01/2022;-22,387619;-44,7505485;;77,500;100,000;93,250
RJ;BR-354;2,000;3,000;1,000;03/01/2022;-22,3859992;-44,7539554;;67,500;100,000;90,250
RJ;BR-354;3,000;4,000;1,000;03/01/2022;-22,3891576;-44,7557642;;77,500;100,000;93,250
RJ;BR-354;4,000;5,000;1,000;03/01/2022;-22,3973749;-44,7575551;;42,500;17,500;25,000
RJ;BR-354;5,000;6,000;1,000;03/01/2022;-22,4032086;-44,7573738;;37,500;45,000;42,750
RJ;BR-354;6,000;7,000;1,000;03/01/2022;-22,4084808;-44,7511263;;42,500;17,500;25,000
RJ;BR-354;7,000;8,000;1,000;03/01/2022;-22,4153133;-44,7508471;;30,000;22,500;24,750
RJ;BR-354;8,000;9,000;1,000;03/01/2022;-22,4162438;-44,7461711;;30,000;35,000;33,500
RJ;BR-354;9,000;10,000;1,000;03/01/2022;-22,4221634;-44,7439265;;52,500;25,000;33,250
RJ;BR-354;10,000;11,000;1,000;03/01/2022;-22,4247652;-44,7418403;;30,000;40,000;37,000
RJ;BR-354;11,000;12,000;1,000;03/01/2022;-22,4313803;-44,7412104;;42,500;12,500;21,500
RJ;BR-354;12,000;13,000;1,000;03/01/2022;-22,4372316;-44,7353755;;37,500;35,000;35,750
RJ;BR-354;13,000;14,000;1,000;03/01/2022;-22,4431937;-44,7323286;;25,000;27,500;26,750
RJ;BR-354;14,000;15,000;1,000;03/01/2022;-22,4445318;-44,7293252;;37,500;5,000;14,750
RJ;BR-354;15,000;16,000;1,000;03/01/2022;-22,4498034;-44,7235282;;25,000;12,500;16,250
RJ;BR-354;16,000;17,000;1,000;03/01/2022;-22,456398;-44,7177591;;25,000;5,000;11,000
RJ;BR-354;17,000;18,000;1,000;03/01/2022;-22,4643043;-44,7174936;;25,000;10,000;14,500
RJ;BR-354;18,000;19,000;1,000;03/01/2022;-22,4717231;-44,7139434;;25,000;12,500;16,250
RJ;BR-354;19,000;20,000;1,000;03/01/2022;-22,4759384;-44,7100958;;37,500;0,000;11,250
RJ;BR-354;20,000;21,000;1,000;03/01/2022;-22,4803734;-44,7043732;;25,000;0,000;7,500
RJ;BR-354;21,000;22,000;1,000;03/01/2022;-22,485082;-44,6996154;;37,500;0,000;11,250
RJ;BR-354;22,000;23,000;1,000;03/01/2022;-22,4902904;-44,6926585;;25,000;0,000;7,500
RJ;BR-354;23,000;24,000;1,000;03/01/2022;-22,4974633;-44,6884382;;32,500;0,000;9,750
RJ;BR-354;24,000;25,000;1,000;03/01/2022;-22,4889158;-44,6926384;;32,500;0,000;9,750
RJ;BR-354;25,000;26,000;1,000;03/01/2022;-22,5011038;-44,6736892;;32,500;0,000;9,750
RJ;BR-393;296,000;297,000;1,000;03/01/2022;-22,5305073;-44,1172685;;75,000;37,500;48,750
RJ;BR-393;297,000;298,000;1,000;03/01/2022;-22,5305073;-44,1172685;;75,000;35,000;47,000
RJ;BR-393;298,000;299,000;1,000;03/01/2022;-22,5471791;-44,1134079;;30,000;10,000;16,000
RJ;BR-393;299,000;300,000;1,000;03/01/2022;-22,558103;-44,1211288;;60,000;27,500;37,250
RJ;BR-393;300,000;301,000;1,000;03/01/2022;-22,5578869;-44,116279;;25,000;0,000;7,500
CE;BR-116;0,700;1,000;0,300;04/01/2022;0;0;;37,500;30,000;32,250
CE;BR-116;1,000;2,000;1,000;04/01/2022;0;0;;25,000;30,000;28,500
CE;BR-116;1,300;0,000;1,300;04/01/2022;0;0;;25,000;37,500;33,750
CE;BR-116;0,000;-1,000;1,000;04/01/2022;0;0;;25,000;25,000;25,000
CE;BR-116;1,300;2,000;0,700;04/01/2022;0;0;;42,500;32,500;35,500
CE;BR-116;2,000;3,000;1,000;04/01/2022;0;0;;42,500;37,500;39,000
CE;BR-116;1,300;2,000;0,700;04/01/2022;0;0;;42,500;37,500;39,000
CE;BR-116;2,000;3,000;1,000;04/01/2022;0;0;;42,500;37,500;39,000
CE;BR-116;3,000;4,000;1,000;04/01/2022;0;0;;42,500;37,500;39,000
RS;BR-116;183,800;182,000;1,800;04/01/2022;-29,382355;-51,119694;;37,500;30,000;32,250
RS;BR-116;182,000;181,000;1,000;04/01/2022;-29,3806754;-51,1208122;;37,500;47,500;44,500
RS;BR-116;181,000;180,000;1,000;04/01/2022;-29,3806754;-51,1208122;;42,500;40,000;40,750
RS;BR-116;180,000;179,000;1,000;04/01/2022;-29,3806754;-51,1208122;;42,500;40,000;40,750
RS;BR-116;179,000;178,000;1,000;04/01/2022;-29,3755965;-51,1283233;;42,500;30,000;33,750
RS;BR-116;178,000;177,000;1,000;04/01/2022;-29,3755965;-51,1283233;;42,500;30,000;33,750
RS;BR-116;177,000;176,000;1,000;04/01/2022;-29,3755965;-51,1283233;;42,500;30,000;33,750
RS;BR-116;176,000;175,000;1,000;04/01/2022;-29,3436403;-51,149555;;30,000;30,000;30,000
RS;BR-116;175,000;174,000;1,000;04/01/2022;-29,3436403;-51,149555;;37,500;40,000;39,250
RS;BR-116;174,000;173,000;1,000;04/01/2022;-29,3436403;-51,149555;;37,500;30,000;32,250
RS;BR-116;173,000;172,000;1,000;04/01/2022;-29,3436403;-51,149555;;37,500;30,000;32,250
RS;BR-116;172,000;171,000;1,000;04/01/2022;-29,3436403;-51,149555;;25,000;25,000;25,000
RS;BR-116;171,000;170,000;1,000;04/01/2022;-29,3122846;-51,1671823;;37,500;40,000;39,250
RS;BR-116;170,000;169,000;1,000;04/01/2022;-29,3122846;-51,1671823;;37,500;30,000;32,250
RS;BR-116;169,000;168,000;1,000;04/01/2022;-29,2988778;-51,1653333;;37,500;30,000;32,250
RS;BR-116;168,000;167,000;1,000;04/01/2022;-29,2988778;-51,1653333;;37,500;30,000;32,250
RS;BR-116;167,000;166,000;1,000;04/01/2022;-29,3160707;-51,1711205;;32,500;30,000;30,750
RS;BR-116;166,000;165,000;1,000;04/01/2022;-29,3160707;-51,1711205;;50,000;25,000;32,500
RS;BR-116;165,000;164,000;1,000;04/01/2022;-29,3160707;-51,1711205;;50,000;25,000;32,500
RS;BR-116;164,000;163,000;1,000;04/01/2022;-29,2547383;-51,1596833;;45,000;52,500;50,250
RS;BR-116;163,000;162,000;1,000;04/01/2022;-29,2547383;-51,1596833;;50,000;25,000;32,500
RS;BR-116;162,000;161,000;1,000;04/01/2022;-29,3063535;-51,1678525;;45,000;25,000;31,000
RS;BR-116;161,000;160,000;1,000;04/01/2022;-29,3063535;-51,1678525;;50,000;37,500;41,250
RS;BR-116;160,000;159,000;1,000;04/01/2022;-29,3063535;-51,1678525;;45,000;62,500;57,250
RS;BR-116;159,000;158,000;1,000;04/01/2022;-29,2325757;-51,1584058;;42,500;25,000;30,250
RS;BR-116;158,000;157,000;1,000;04/01/2022;-29,2325757;-51,1584058;;42,500;30,000;33,750
RS;BR-116;157,000;156,000;1,000;04/01/2022;-29,2144002;-51,1771322;;42,500;47,500;46,000
RS;BR-116;156,000;155,000;1,000;04/01/2022;-29,2144002;-51,1771322;;50,000;30,000;36,000
RS;BR-116;155,000;154,000;1,000;04/01/2022;-29,2097412;-51,1851746;;25,000;32,500;30,250
RS;BR-116;154,000;153,000;1,000;04/01/2022;-29,2097412;-51,1851746;;37,500;47,500;44,500
RS;BR-116;74,900;75,000;0,100;04/01/2022;-28,749558;-51,0933878;;32,500;25,000;27,250
RS;BR-116;75,000;76,000;1,000;04/01/2022;-28,749558;-51,0933878;;32,500;25,000;27,250
RS;BR-116;76,000;77,000;1,000;04/01/2022;-28,7674266;-51,0943671;;32,500;32,500;32,500
RS;BR-116;77,000;78,000;1,000;04/01/2022;-28,7674266;-51,0943671;;50,000;47,500;48,250
RS;BR-116;78,000;79,000;1,000;04/01/2022;-28,7792914;-51,0958561;;45,000;25,000;31,000
RS;BR-116;79,000;80,000;1,000;04/01/2022;-28,7792914;-51,0958561;;37,500;62,500;55,000
RS;BR-116;80,000;81,000;1,000;04/01/2022;-28,7901254;-51,0949751;;45,000;52,500;50,250
RS;BR-116;81,000;82,000;1,000;04/01/2022;-28,8004995;-51,0967659;;32,500;52,500;46,500
RS;BR-116;82,000;83,000;1,000;04/01/2022;-28,8004995;-51,0967659;;45,000;47,500;46,750
RS;BR-116;83,000;84,000;1,000;04/01/2022;-28,8004995;-51,0967659;;45,000;52,500;50,250
RS;BR-116;84,000;85,000;1,000;04/01/2022;-28,8213745;-51,1158697;;45,000;40,000;41,500
RS;BR-116;85,000;86,000;1,000;04/01/2022;-28,8213745;-51,1158697;;45,000;30,000;34,500
RS;BR-116;86,000;87,000;1,000;04/01/2022;-28,8213745;-51,1158697;;37,500;25,000;28,750
RS;BR-116;87,000;88,000;1,000;04/01/2022;-28,8401829;-51,1276683;;45,000;32,500;36,250
RS;BR-116;88,000;89,000;1,000;04/01/2022;-28,8401829;-51,1276683;;45,000;47,500;46,750
RS;BR-116;89,000;90,000;1,000;04/01/2022;-28,8401829;-51,1276683;;50,000;47,500;48,250
RS;BR-116;90,000;91,000;1,000;04/01/2022;-28,8682014;-51,1247309;;45,000;32,500;36,250
RS;BR-116;91,000;92,000;1,000;04/01/2022;-28,8682014;-51,1247309;;42,500;47,500;46,000
RS;BR-116;92,000;93,000;1,000;04/01/2022;-28,859865;-51,1273435;;37,500;47,500;44,500
RS;BR-116;93,000;94,000;1,000;04/01/2022;-28,859865;-51,1273435;;45,000;47,500;46,750
RS;BR-116;94,000;95,000;1,000;04/01/2022;-28,859865;-51,1273435;;37,500;47,500;44,500
RS;BR-116;95,000;96,000;1,000;04/01/2022;-28,8682014;-51,1247309;;42,500;32,500;35,500
RS;BR-116;96,000;97,000;1,000;04/01/2022;-28,8682014;-51,1247309;;50,000;32,500;37,750
RS;BR-116;97,000;98,000;1,000;04/01/2022;-28,8854428;-51,1482482;;42,500;47,500;46,000
RS;BR-116;98,000;99,000;1,000;04/01/2022;-28,8854428;-51,1482482;;45,000;47,500;46,750
RS;BR-116;99,000;100,000;1,000;04/01/2022;-28,8854428;-51,1482482;;37,500;25,000;28,750
RS;BR-116;100,000;101,000;1,000;04/01/2022;-28,885848;-51,1430308;;30,000;32,500;31,750
RS;BR-116;101,000;102,000;1,000;04/01/2022;-28,885848;-51,1430308;;45,000;47,500;46,750
RS;BR-116;102,000;103,000;1,000;04/01/2022;-28,885848;-51,1430308;;32,500;47,500;43,000
RS;BR-116;103,000;104,000;1,000;04/01/2022;-28,9016995;-51,1201591;;45,000;37,500;39,750
RS;BR-116;104,000;105,000;1,000;04/01/2022;-28,9016995;-51,1201591;;45,000;47,500;46,750
RS;BR-116;105,000;106,000;1,000;04/01/2022;-28,9108758;-51,1163514;;45,000;52,500;50,250
RS;BR-116;106,000;107,000;1,000;04/01/2022;-28,9108758;-51,1163514;;32,500;52,500;46,500
RS;BR-116;107,000;108,000;1,000;04/01/2022;-28,9108758;-51,1163514;;45,000;47,500;46,750
RS;BR-116;108,000;109,000;1,000;04/01/2022;-28,9226568;-51,1061405;;37,500;62,500;55,000
RS;BR-116;109,000;110,000;1,000;04/01/2022;-28,9226568;-51,1061405;;50,000;30,000;36,000
RS;BR-116;110,000;111,000;1,000;04/01/2022;-28,9226568;-51,1061405;;50,000;47,500;48,250
RS;BR-116;111,000;112,000;1,000;04/01/2022;-28,9303286;-51,0966414;;50,000;47,500;48,250
RS;BR-116;112,000;113,000;1,000;04/01/2022;-28,9303286;-51,0966414;;45,000;40,000;41,500
RS;BR-116;113,000;114,000;1,000;04/01/2022;-28,9303286;-51,0966414;;37,500;40,000;39,250
RS;BR-116;114,000;115,000;1,000;04/01/2022;-28,9498094;-51,0838162;;45,000;30,000;34,500
RS;BR-116;115,000;116,000;1,000;04/01/2022;-28,9498094;-51,0838162;;50,000;30,000;36,000
RS;BR-116;116,000;117,000;1,000;04/01/2022;-28,9693273;-51,0710355;;45,000;52,500;50,250
RS;BR-116;117,000;118,000;1,000;04/01/2022;-28,9693273;-51,0710355;;50,000;40,000;43,000
RS;BR-116;118,000;119,000;1,000;04/01/2022;-28,9693273;-51,0710355;;42,500;47,500;46,000
RS;BR-116;119,000;120,000;1,000;04/01/2022;-28,9841828;-51,069238;;45,000;30,000;34,500
RS;BR-116;120,000;121,000;1,000;04/01/2022;-28,9841828;-51,069238;;50,000;37,500;41,250
RS;BR-116;121,000;122,000;1,000;04/01/2022;-29,0043185;-51,0753141;;25,000;40,000;35,500
RS;BR-116;122,000;123,000;1,000;04/01/2022;-29,0043185;-51,0753141;;45,000;47,500;46,750
RS;BR-116;123,000;124,000;1,000;04/01/2022;-29,0137198;-51,0746956;;25,000;47,500;40,750
RS;BR-116;124,000;125,000;1,000;04/01/2022;-29,0137198;-51,0746956;;45,000;30,000;34,500
RS;BR-116;125,000;126,000;1,000;04/01/2022;-29,0137198;-51,0746956;;37,500;30,000;32,250
RS;BR-116;126,000;127,000;1,000;04/01/2022;-29,0231564;-51,0931413;;25,000;62,500;51,250
RS;BR-116;127,000;128,000;1,000;04/01/2022;-29,0231564;-51,0931413;;42,500;62,500;56,500
RS;BR-116;128,000;129,000;1,000;04/01/2022;-29,0275205;-51,1102813;;42,500;30,000;33,750
RS;BR-116;129,000;130,000;1,000;04/01/2022;-29,0275205;-51,1102813;;42,500;25,000;30,250
RS;BR-116;130,000;131,000;1,000;04/01/2022;-29,0275205;-51,1102813;;50,000;40,000;43,000
RS;BR-116;131,000;132,000;1,000;04/01/2022;-29,0582779;-51,0999164;;42,500;62,500;56,500
RS;BR-116;132,000;133,000;1,000;04/01/2022;-29,0582779;-51,0999164;;37,500;30,000;32,250
RS;BR-116;133,000;134,000;1,000;04/01/2022;-29,0582779;-51,0999164;;37,500;30,000;32,250
RS;BR-116;134,000;135,000;1,000;04/01/2022;-29,0392723;-51,0968504;;37,500;30,000;32,250
RS;BR-116;135,000;136,000;1,000;04/01/2022;-29,0392723;-51,0968504;;25,000;30,000;28,500
RS;BR-116;136,000;137,000;1,000;04/01/2022;-29,079243;-51,1106666;;42,500;37,500;39,000
RS;BR-116;137,000;138,000;1,000;04/01/2022;-29,079243;-51,1106666;;25,000;30,000;28,500
RS;BR-116;138,000;139,000;1,000;04/01/2022;-29,079243;-51,1106666;;25,000;40,000;35,500
RS;BR-116;139,000;140,000;1,000;04/01/2022;-29,079243;-51,1106666;;37,500;40,000;39,250
RS;BR-116;140,000;141,000;1,000;04/01/2022;-29,099916;-51,1093839;;25,000;37,500;33,750
RS;BR-116;141,000;142,000;1,000;04/01/2022;-29,099916;-51,1093839;;25,000;37,500;33,750
RS;BR-116;142,000;143,000;1,000;04/01/2022;-29,099916;-51,1093839;;25,000;62,500;51,250
RS;BR-116;143,000;144,000;1,000;04/01/2022;-29,1181546;-51,1162938;;37,500;62,500;55,000
RS;BR-116;144,000;145,000;1,000;04/01/2022;-29,1181546;-51,1162938;;25,000;62,500;51,250
RS;BR-116;145,000;146,000;1,000;04/01/2022;-29,1227383;-51,1229386;;37,500;62,500;55,000
RS;BR-116;146,000;147,000;1,000;04/01/2022;-29,1227383;-51,1229386;;37,500;47,500;44,500
RS;BR-116;147,000;148,000;1,000;04/01/2022;-29,1227383;-51,1229386;;37,500;37,500;37,500
RS;BR-116;148,000;149,000;1,000;04/01/2022;-29,1489487;-51,1427091;;37,500;30,000;32,250
RS;BR-116;149,000;150,000;1,000;04/01/2022;-29,1489487;-51,1427091;;37,500;30,000;32,250
RS;BR-116;150,000;151,000;1,000;04/01/2022;-29,1641808;-51,1547906;;45,000;30,000;34,500
PR;BR-476;143,700;144,000;0,300;04/01/2022;-25,5537904;-49,2751133;;50,000;62,500;58,750
PR;BR-476;144,000;145,000;1,000;04/01/2022;-25,5537904;-49,2751133;;50,000;62,500;58,750
PR;BR-476;145,000;146,000;1,000;04/01/2022;-25,5537904;-49,2751133;;50,000;62,500;58,750
PR;BR-476;146,000;147,000;1,000;04/01/2022;-25,5537904;-49,2751133;;50,000;62,500;58,750
PR;BR-476;147,000;148,000;1,000;04/01/2022;-25,5537904;-49,2751133;;50,000;62,500;58,750
PR;BR-476;148,000;149,000;1,000;04/01/2022;-25,5537904;-49,2751133;;50,000;75,000;67,500
PR;BR-476;149,000;150,000;1,000;04/01/2022;-25,5537904;-49,2751133;;50,000;52,500;51,750
PR;BR-476;150,000;151,000;1,000;04/01/2022;-25,5587598;-49,3676946;;50,000;52,500;51,750
PR;BR-476;151,000;152,000;1,000;04/01/2022;-25,5587598;-49,3676946;;37,500;37,500;37,500
PR;BR-476;152,000;153,000;1,000;04/01/2022;-25,5701907;-49,3842547;;50,000;52,500;51,750
PR;BR-476;153,000;154,000;1,000;04/01/2022;-25,5701907;-49,3842547;;50,000;32,500;37,750
PR;BR-476;154,000;155,000;1,000;04/01/2022;-25,5815053;-49,3985911;;37,500;62,500;55,000
PR;BR-476;155,000;156,000;1,000;04/01/2022;-25,5815053;-49,3985911;;50,000;52,500;51,750
PR;BR-476;156,000;155,000;1,000;04/01/2022;0;0;;37,500;62,500;55,000
PR;BR-476;155,000;154,000;1,000;04/01/2022;-25,5757724;-49,4067372;;50,000;62,500;58,750
PR;BR-476;154,000;153,000;1,000;04/01/2022;-25,5757724;-49,4067372;;50,000;37,500;41,250
PR;BR-476;153,000;152,000;1,000;04/01/2022;-25,5757724;-49,4067372;;37,500;52,500;48,000
PR;BR-476;152,000;151,000;1,000;04/01/2022;-25,5757724;-49,4067372;;50,000;62,500;58,750
PR;BR-476;151,000;150,000;1,000;04/01/2022;-25,5757724;-49,4067372;;50,000;47,500;48,250
PR;BR-476;150,000;149,000;1,000;04/01/2022;-25,5757724;-49,4067372;;50,000;52,500;51,750
PR;BR-476;149,000;148,000;1,000;04/01/2022;-25,5589702;-49,3600796;;50,000;50,000;50,000
PR;BR-476;148,000;147,000;1,000;04/01/2022;-25,5589702;-49,3600796;;50,000;37,500;41,250
PR;BR-476;147,000;146,000;1,000;04/01/2022;-25,5552865;-49,3415358;;50,000;37,500;41,250
PR;BR-476;146,000;145,000;1,000;04/01/2022;-25,5552865;-49,3415358;;50,000;47,500;48,250
PR;BR-476;145,000;144,000;1,000;04/01/2022;-25,5552865;-49,3415358;;50,000;37,500;41,250
PR;BR-476;144,000;143,700;0,300;04/01/2022;-25,5552865;-49,3415358;;50,000;37,500;41,250
PR;BR-476;156,000;157,000;1,000;04/01/2022;-25,5815053;-49,3985911;;50,000;25,000;32,500
PR;BR-476;157,000;158,000;1,000;04/01/2022;-25,5815053;-49,3985911;;37,500;25,000;28,750
PR;BR-476;158,000;159,000;1,000;04/01/2022;-25,6068007;-49,4217567;;37,500;25,000;28,750
PR;BR-476;159,000;160,000;1,000;04/01/2022;-25,6068007;-49,4217567;;37,500;32,500;34,000
PR;BR-476;160,000;161,000;1,000;04/01/2022;-25,6181263;-49,433871;;50,000;25,000;32,500
PR;BR-476;161,000;162,000;1,000;04/01/2022;-25,6181263;-49,433871;;37,500;25,000;28,750
PR;BR-476;162,000;163,000;1,000;04/01/2022;-25,6181263;-49,433871;;37,500;25,000;28,750
PR;BR-476;163,000;164,000;1,000;04/01/2022;-25,6316278;-49,458517;;37,500;47,500;44,500
PR;BR-476;164,000;165,000;1,000;04/01/2022;-25,6316278;-49,458517;;37,500;47,500;44,500
PR;BR-476;165,000;166,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;166,000;167,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;167,000;168,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;168,000;169,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;169,000;169,500;0,500;04/01/2022;-25,6418173;-49,4734559;;37,500;25,000;28,750
PR;BR-476;169,500;170,000;0,500;04/01/2022;-25,6418173;-49,4734559;;37,500;25,000;28,750
PR;BR-476;170,000;171,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;47,500;44,500
PR;BR-476;171,000;172,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;47,500;44,500
PR;BR-476;172,000;173,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;47,500;44,500
PR;BR-476;173,000;174,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;174,000;174,300;0,300;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;174,300;174,000;0,300;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;174,000;173,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;173,000;172,000;1,000;04/01/2022;-25,6858345;-49,540251;;37,500;32,500;34,000
PR;BR-476;172,000;171,000;1,000;04/01/2022;-25,6858345;-49,540251;;37,500;32,500;34,000
PR;BR-476;171,000;170,000;1,000;04/01/2022;-25,6858345;-49,540251;;37,500;32,500;34,000
PR;BR-476;170,000;169,500;0,500;04/01/2022;-25,6858345;-49,540251;;37,500;32,500;34,000
PR;BR-476;174,300;175,000;0,700;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;175,000;176,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;176,000;177,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;52,500;48,000
PR;BR-476;177,000;178,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;47,500;44,500
PR;BR-476;178,000;179,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;179,000;180,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;180,000;181,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;25,000;28,750
PR;BR-476;181,000;182,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;47,500;44,500
PR;BR-476;182,000;183,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;37,500;37,500
PR;BR-476;183,000;184,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;47,500;44,500
PR;BR-476;184,000;185,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;47,500;44,500
PR;BR-476;185,000;186,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;47,500;44,500
PR;BR-476;186,000;187,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;187,000;188,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;188,000;189,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;25,000;28,750
PR;BR-476;189,000;190,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;47,500;44,500
PR;BR-476;190,000;191,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;191,000;192,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;192,000;193,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;193,000;194,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;194,000;195,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;195,000;196,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;196,000;197,000;1,000;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
PR;BR-476;197,000;197,700;0,700;04/01/2022;-25,6418173;-49,4734559;;37,500;32,500;34,000
RN;BR-226;178,000;179,000;1,000;05/01/2022;-6,26682333;-36,521305;sinalização desgasta;32,500;35,000;34,250
RN;BR-226;179,000;180,000;1,000;05/01/2022;-6,27777666;-36,527815;caiação;67,500;30,000;41,250
RN;BR-226;180,000;181,000;1,000;05/01/2022;-6,27787166;-36,5313833;sinalização desgasta, caiação;42,500;30,000;33,750
RN;BR-226;181,000;182,000;1,000;05/01/2022;-6,27612833;-36,5396466;caiação;67,500;30,000;41,250
RN;BR-226;182,000;183,000;1,000;05/01/2022;-6,27292;-36,5475666;caiação;75,000;30,000;43,500
RN;BR-226;183,000;184,000;1,000;05/01/2022;-6,27044666;-36,5556166;;75,000;35,000;47,000
RN;BR-226;184,000;185,000;1,000;05/01/2022;-6,26503666;-36,56406;caiação;67,500;35,000;44,750
RN;BR-226;185,000;186,000;1,000;05/01/2022;-6,26122166;-36,5705466;;57,500;30,000;38,250
RN;BR-226;186,000;187,000;1,000;05/01/2022;-6,26173833;-36,5797716;caiação;67,500;35,000;44,750
RN;BR-226;187,000;188,000;1,000;05/01/2022;-6,263795;-36,5879566;caiação;67,500;35,000;44,750
RN;BR-226;188,000;189,000;1,000;05/01/2022;-6,26287;-36,5957283;caiação;67,500;35,000;44,750
RN;BR-226;189,000;190,000;1,000;05/01/2022;-6,26599333;-36,60485;caiação;75,000;35,000;47,000
RN;BR-226;190,000;191,000;1,000;05/01/2022;-6,2664;-36,6137133;caiação;67,500;35,000;44,750
RN;BR-226;191,000;192,000;1,000;05/01/2022;-6,26476;-36,62223;;57,500;30,000;38,250
RN;BR-226;192,000;193,000;1,000;05/01/2022;-6,26327666;-36,6310466;caiação;67,500;35,000;44,750
RN;BR-226;193,000;194,000;1,000;05/01/2022;-6,25780166;-36,637905;caiação;67,500;35,000;44,750
RN;BR-226;194,000;195,000;1,000;05/01/2022;-6,25215666;-36,6448133;;65,000;30,000;40,500
RN;BR-226;195,000;196,000;1,000;05/01/2022;-6,24657333;-36,651295;;57,500;35,000;41,750
RN;BR-226;196,000;197,000;1,000;05/01/2022;-6,24101;-36,6583483;caiação;67,500;40,000;48,250
RN;BR-226;197,000;198,000;1,000;05/01/2022;-6,24185;-36,6654316;caiação;67,500;12,500;29,000
RN;BR-226;198,000;199,000;1,000;05/01/2022;-6,23046;-36,6718666;;57,500;40,000;45,250
RN;BR-226;199,000;200,000;1,000;05/01/2022;-6,223965;-36,6776333;caiação ;67,500;50,000;55,250
RN;BR-226;200,000;201,000;1,000;05/01/2022;-6,218295;-36,6840833;sinalização desgasta, caiação;42,500;50,000;47,750
RN;BR-226;201,000;202,000;1,000;05/01/2022;-6,21783333;-36,6931983;caiação, sinalização desgasta;67,500;40,000;48,250
RN;BR-226;202,000;203,000;1,000;05/01/2022;-6,21902666;-36,70187;;57,500;40,000;45,250
