;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
UF;Rodovia;km inicial;km final;Extensão (km);Data;Latitude;Longitude;Observação;ICMNP
AM;BR-230;709,000;710,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;710,000;711,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;711,000;712,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;712,000;713,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;713,000;714,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;92,500
AM;BR-230;714,000;715,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;715,000;716,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;716,000;717,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;717,000;718,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;718,000;719,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;719,000;720,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;720,000;721,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;721,000;722,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;92,500
AM;BR-230;722,000;723,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;723,000;724,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;92,500
AM;BR-230;724,000;725,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;92,500
AM;BR-230;725,000;726,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;726,000;727,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;727,000;728,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;728,000;729,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;729,000;730,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;730,000;731,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;731,000;732,000;1,0000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;732,000;733,200;1,2000;14/07/2022;-7,5458152;-63,0677183;;85,000
AM;BR-230;816,300;815,000;1,3000;15/07/2022;-7,2690237;-64,7905285;;100,000
AM;BR-230;815,000;814,000;1,0000;15/07/2022;-7,2690237;-64,7905285;;100,000
AM;BR-230;814,000;813,000;1,0000;15/07/2022;-7,2690237;-64,7905285;;100,000
AM;BR-230;813,000;812,000;1,0000;15/07/2022;-7,2690237;-64,7905285;;100,000
AM;BR-230;812,000;811,000;1,0000;15/07/2022;-7,2690237;-64,7905285;;100,000
AM;BR-230;811,000;810,000;1,0000;15/07/2022;-7,2690237;-64,7905285;;100,000
AM;BR-230;810,000;809,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;809,000;808,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;808,000;807,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;807,000;806,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;806,000;805,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;805,000;804,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;804,000;803,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;803,000;802,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;802,000;801,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;801,000;800,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;800,000;799,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;799,000;798,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;798,000;797,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;797,000;796,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;796,000;795,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;795,000;794,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;794,000;793,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;793,000;792,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;792,000;791,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;791,000;790,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;790,000;789,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;789,000;788,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;788,000;787,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;787,000;786,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;786,000;785,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;785,000;784,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;784,000;783,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;783,000;782,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;782,000;781,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;781,000;780,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;23,750
AM;BR-230;780,000;779,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;23,750
AM;BR-230;779,000;778,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;31,250
AM;BR-230;778,000;777,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;21,250
AM;BR-230;777,000;776,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;12,500
AM;BR-230;776,000;775,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;775,000;774,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;774,000;773,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;773,000;772,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;772,000;771,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;12,500
AM;BR-230;771,000;770,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;770,000;769,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;35,000
AM;BR-230;769,000;768,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;768,000;767,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;767,000;766,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;766,000;765,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;765,000;764,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;764,000;763,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;763,000;762,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;762,000;761,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;761,000;760,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;760,000;759,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;759,000;758,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;20,000
AM;BR-230;758,000;757,000;1,0000;15/07/2022;-7,4706823;-64,2575577;;100,000
AM;BR-230;757,000;756,000;1,0000;15/07/2022;-7,4706877;-64,2575547;;100,000
AM;BR-230;756,000;755,000;1,0000;15/07/2022;-7,4706877;-64,2575547;;85,000
AM;BR-230;755,000;754,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;37,500
AM;BR-230;754,000;753,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;100,000
AM;BR-230;753,000;752,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;100,000
AM;BR-230;752,000;751,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;100,000
AM;BR-230;751,000;750,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;100,000
AM;BR-230;750,000;749,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;100,000
AM;BR-230;749,000;748,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;100,000
AM;BR-230;748,000;747,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;100,000
AM;BR-230;747,000;746,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;100,000
AM;BR-230;746,000;745,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;100,000
AM;BR-230;745,000;744,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;100,000
AM;BR-230;744,000;743,000;1,0000;15/07/2022;-7,4650131;-64,2435006;;100,000
AM;BR-230;743,000;742,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;742,000;741,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;741,000;740,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;740,000;739,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;739,000;738,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;738,000;737,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;737,000;736,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;736,000;735,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;735,000;734,000;1,0000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-230;734,000;733,200;0,8000;15/07/2022;-7,2622752;-64,7945956;;100,000
AM;BR-319;513,800;512,000;1,8000;14/07/2022;-6,3686064;-62,8052414;;80,000
AM;BR-319;512,000;511,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;82,500
AM;BR-319;511,000;510,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;93,750
AM;BR-319;510,000;509,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;82,500
AM;BR-319;509,000;508,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;80,000
AM;BR-319;508,000;507,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;80,000
AM;BR-319;507,000;506,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;82,500
AM;BR-319;506,000;505,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;82,500
AM;BR-319;505,000;504,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;83,750
AM;BR-319;504,000;503,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;86,250
AM;BR-319;503,000;502,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;90,000
AM;BR-319;502,000;501,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;85,000
AM;BR-319;501,000;500,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;85,000
AM;BR-319;500,000;499,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;85,000
AM;BR-319;499,000;498,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;85,000
AM;BR-319;498,000;497,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;88,750
AM;BR-319;497,000;496,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;80,000
AM;BR-319;496,000;495,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;80,000
AM;BR-319;495,000;494,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;80,000
AM;BR-319;494,000;493,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;80,000
AM;BR-319;493,000;492,000;1,0000;14/07/2022;-6,3686085;-62,8052482;;92,500
AM;BR-319;492,000;491,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;491,000;490,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;86,250
AM;BR-319;490,000;489,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;88,750
AM;BR-319;489,000;488,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;488,000;487,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;87,500
AM;BR-319;487,000;486,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;486,000;485,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;485,000;484,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;484,000;483,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;483,000;482,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;482,000;481,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;481,000;480,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;480,000;479,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;479,000;478,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;478,000;477,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;477,000;476,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;86,250
AM;BR-319;476,000;475,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;82,500
AM;BR-319;475,000;474,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;474,000;473,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;473,000;472,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;472,000;471,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;471,000;470,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;470,000;469,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;90,000
AM;BR-319;469,000;468,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;92,500
AM;BR-319;468,000;467,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;90,000
AM;BR-319;467,000;466,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;83,750
AM;BR-319;466,000;465,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;100,000
AM;BR-319;465,000;464,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;100,000
AM;BR-319;464,000;463,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;65,000
AM;BR-319;463,000;462,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;100,000
AM;BR-319;462,000;461,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;100,000
AM;BR-319;461,000;460,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;86,250
AM;BR-319;460,000;459,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;83,750
AM;BR-319;459,000;458,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;458,000;457,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;100,000
AM;BR-319;457,000;456,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;100,000
AM;BR-319;456,000;455,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;83,750
AM;BR-319;455,000;454,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;92,500
AM;BR-319;454,000;453,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;92,500
AM;BR-319;453,000;452,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;452,000;451,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;100,000
AM;BR-319;451,000;450,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;450,000;449,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;449,000;448,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;87,500
AM;BR-319;448,000;447,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;87,500
AM;BR-319;447,000;446,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;87,500
AM;BR-319;446,000;445,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;87,500
AM;BR-319;445,000;444,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;90,000
AM;BR-319;444,000;443,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;100,000
AM;BR-319;443,000;442,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;87,500
AM;BR-319;442,000;441,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;100,000
AM;BR-319;441,000;440,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;90,000
AM;BR-319;440,000;439,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;80,000
AM;BR-319;439,000;438,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;90,000
AM;BR-319;438,000;437,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;100,000
AM;BR-319;437,000;436,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;100,000
AM;BR-319;436,000;435,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;87,500
AM;BR-319;435,000;434,000;1,0000;14/07/2022;-7,5457449;-63,0675606;;87,500
AM;BR-319;434,000;433,100;0,9000;15/07/2022;-7,5457449;-63,0675606;;87,500
AM;BR-230;400,600;399,000;1,6000;14/07/2022;-7,9242027;-61,5627521;;47,500
AM;BR-230;399,000;398,000;1,0000;14/07/2022;-7,917907;-61,5538975;;35,000
AM;BR-230;398,000;397,000;1,0000;14/07/2022;-7,917907;-61,5538975;;55,000
AM;BR-230;397,000;396,000;1,0000;14/07/2022;-7,917907;-61,5538975;;62,500
AM;BR-230;396,000;395,000;1,0000;14/07/2022;-7,917907;-61,5538975;;66,250
AM;BR-230;395,000;394,000;1,0000;14/07/2022;-7,917907;-61,5538975;;42,500
AM;BR-230;394,000;393,000;1,0000;14/07/2022;-7,917907;-61,5538975;;42,500
AM;BR-230;393,000;392,000;1,0000;14/07/2022;-7,917907;-61,5538975;;42,500
AM;BR-230;392,000;391,000;1,0000;14/07/2022;-7,917907;-61,5538975;;45,000
AM;BR-230;391,000;390,000;1,0000;14/07/2022;-7,917907;-61,5538975;;35,000
AM;BR-230;390,000;389,000;1,0000;14/07/2022;-7,917907;-61,5538975;;52,500
AM;BR-230;389,000;388,000;1,0000;14/07/2022;-7,917907;-61,5538975;;78,750
AM;BR-230;388,000;387,000;1,0000;14/07/2022;-7,917907;-61,5538975;;60,000
AM;BR-230;387,000;386,000;1,0000;14/07/2022;-7,917907;-61,5538975;;52,500
AM;BR-230;386,000;385,000;1,0000;14/07/2022;-7,917907;-61,5538975;;52,500
AM;BR-230;385,000;384,000;1,0000;14/07/2022;-7,917907;-61,5538975;;46,250
AM;BR-230;384,000;383,000;1,0000;14/07/2022;-7,917907;-61,5538975;;52,500
AM;BR-230;383,000;382,000;1,0000;14/07/2022;-7,917907;-61,5538975;;45,000
AM;BR-230;382,000;381,000;1,0000;14/07/2022;-7,917907;-61,5538975;;33,750
AM;BR-230;381,000;380,000;1,0000;14/07/2022;-7,917907;-61,5538975;;37,500
AM;BR-230;380,000;379,000;1,0000;14/07/2022;-7,917907;-61,5538975;;45,000
AM;BR-230;379,000;378,000;1,0000;14/07/2022;-7,917907;-61,5538975;;61,250
AM;BR-230;378,000;377,000;1,0000;14/07/2022;-7,917907;-61,5538975;;38,750
AM;BR-230;377,000;376,000;1,0000;14/07/2022;-7,917907;-61,5538975;;33,750
AM;BR-230;376,000;375,000;1,0000;14/07/2022;-7,917907;-61,5538975;;38,750
AM;BR-230;375,000;374,000;1,0000;14/07/2022;-7,917907;-61,5538975;;41,250
AM;BR-230;374,000;373,000;1,0000;14/07/2022;-7,917907;-61,5538975;;56,250
AM;BR-230;373,000;372,000;1,0000;14/07/2022;-7,917907;-61,5538975;;58,750
AM;BR-230;372,000;371,000;1,0000;14/07/2022;-7,917907;-61,5538975;;52,500
AM;BR-230;371,000;370,000;1,0000;14/07/2022;-7,917907;-61,5538975;;53,750
AM;BR-230;370,000;369,000;1,0000;14/07/2022;-7,917907;-61,5538975;;65,000
AM;BR-230;369,000;368,000;1,0000;14/07/2022;-7,917907;-61,5538975;;63,750
AM;BR-230;368,000;367,000;1,0000;14/07/2022;-7,917907;-61,5538975;;56,250
AM;BR-230;367,000;366,000;1,0000;14/07/2022;-7,917907;-61,5538975;;61,250
AM;BR-230;366,000;365,000;1,0000;14/07/2022;-7,917907;-61,5538975;;47,500
AM;BR-230;365,000;364,000;1,0000;14/07/2022;-7,917907;-61,5538975;;46,250
AM;BR-230;364,000;363,000;1,0000;14/07/2022;-7,917907;-61,5538975;;48,750
AM;BR-230;363,000;362,000;1,0000;14/07/2022;-7,917907;-61,5538975;;46,250
AM;BR-230;362,000;361,000;1,0000;14/07/2022;-7,917907;-61,5538975;;45,000
AM;BR-230;361,000;360,000;1,0000;14/07/2022;-7,917907;-61,5538975;;46,250
AM;BR-230;360,000;359,000;1,0000;14/07/2022;-7,917907;-61,5538975;;46,250
AM;BR-230;359,000;358,000;1,0000;14/07/2022;-7,917907;-61,5538975;;42,500
AM;BR-230;358,000;357,000;1,0000;14/07/2022;-7,917907;-61,5538975;;40,000
AM;BR-230;357,000;356,000;1,0000;14/07/2022;-7,917907;-61,5538975;;52,500
AM;BR-230;356,000;355,000;1,0000;14/07/2022;-7,917907;-61,5538975;;52,500
AM;BR-230;355,000;354,000;1,0000;14/07/2022;-7,917907;-61,5538975;;45,000
AM;BR-230;354,000;353,000;1,0000;14/07/2022;-7,917907;-61,5538975;;35,000
AM;BR-230;353,000;352,000;1,0000;14/07/2022;-7,917907;-61,5538975;;42,500
AM;BR-230;352,000;351,000;1,0000;14/07/2022;-7,917907;-61,5538975;;38,750
AM;BR-230;351,000;350,000;1,0000;14/07/2022;-7,917907;-61,5538975;;60,000
AM;BR-230;350,000;349,000;1,0000;14/07/2022;-7,917907;-61,5538975;;53,750
AM;BR-230;349,000;348,000;1,0000;14/07/2022;-7,917907;-61,5538975;;53,750
AM;BR-230;348,000;347,000;1,0000;14/07/2022;-7,917907;-61,5538975;;57,500
AM;BR-230;347,000;346,000;1,0000;14/07/2022;-7,917907;-61,5538975;;50,000
AM;BR-230;346,000;345,000;1,0000;14/07/2022;-7,917907;-61,5538975;;57,500
AM;BR-230;345,000;344,000;1,0000;14/07/2022;-7,917907;-61,5538975;;92,500
AM;BR-230;344,000;343,000;1,0000;14/07/2022;-7,917907;-61,5538975;;90,000
AM;BR-230;343,000;342,000;1,0000;14/07/2022;-7,917907;-61,5538975;;90,000
AM;BR-230;342,000;341,000;1,0000;14/07/2022;-7,917907;-61,5538975;;96,250
AM;BR-230;341,000;340,000;1,0000;14/07/2022;-7,917907;-61,5538975;;93,750
AM;BR-230;340,000;339,000;1,0000;14/07/2022;-7,917907;-61,5538975;;93,750
AM;BR-230;339,000;338,000;1,0000;14/07/2022;-7,917907;-61,5538975;;100,000
AM;BR-230;338,000;337,000;1,0000;14/07/2022;-7,917907;-61,5538975;;86,250
AM;BR-230;337,000;336,000;1,0000;14/07/2022;-7,917907;-61,5538975;;96,250
AM;BR-230;336,000;335,000;1,0000;14/07/2022;-7,917907;-61,5538975;;90,000
AM;BR-230;335,000;334,000;1,0000;14/07/2022;-7,917907;-61,5538975;;96,250
AM;BR-230;334,000;333,000;1,0000;14/07/2022;-7,917907;-61,5538975;erosão no eixo da pista;95,000
AM;BR-230;333,000;332,000;1,0000;14/07/2022;-7,917907;-61,5538975;;90,000
AM;BR-230;332,000;331,000;1,0000;14/07/2022;-7,917907;-61,5538975;;92,500
AM;BR-230;331,000;330,000;1,0000;14/07/2022;-7,917907;-61,5538975;erosão bordo esquerdo da pista;90,000
AM;BR-230;330,000;329,000;1,0000;14/07/2022;-7,917907;-61,5538975;;82,500
AM;BR-230;329,000;328,000;1,0000;14/07/2022;-7,917907;-61,5538975;;90,000
AM;BR-230;328,000;327,000;1,0000;14/07/2022;-7,917907;-61,5538975;;92,500
AM;BR-230;327,000;326,000;1,0000;14/07/2022;-7,917907;-61,5538975;;92,500
AM;BR-230;326,000;325,000;1,0000;14/07/2022;-7,917907;-61,5538975;;90,000
AM;BR-230;325,000;324,000;1,0000;14/07/2022;-7,917907;-61,5538975;;90,000
AM;BR-230;324,000;323,000;1,0000;14/07/2022;-7,917907;-61,5538975;;86,250
AM;BR-230;323,000;322,000;1,0000;14/07/2022;-7,917907;-61,5538975;;90,000
AM;BR-230;322,000;321,000;1,0000;14/07/2022;-7,917907;-61,5538975;;92,500
AM;BR-230;321,000;320,000;1,0000;14/07/2022;-7,917907;-61,5538975;;95,000
AM;BR-230;320,000;319,000;1,0000;14/07/2022;-7,917907;-61,5538975;;91,250
AM;BR-230;319,000;318,000;1,0000;14/07/2022;-7,917907;-61,5538975;;95,000
AM;BR-230;318,000;317,000;1,0000;14/07/2022;-7,917907;-61,5538975;;91,250
AM;BR-230;317,000;316,000;1,0000;14/07/2022;-7,917907;-61,5538975;;90,000
AM;BR-230;316,000;315,000;1,0000;14/07/2022;-7,917907;-61,5538975;;96,250
AM;BR-230;315,000;314,800;0,2000;14/07/2022;-7,917907;-61,5538975;;96,250
AM;BR-230;314,400;313,000;1,4000;16/07/2022;-7,5235586;-60,6696111;;83,750
AM;BR-230;313,000;312,000;1,0000;16/07/2022;-7,5235587;-60,669613;;83,750
AM;BR-230;312,000;311,000;1,0000;16/07/2022;-7,5235587;-60,669613;Erosão no eixo da rodovia ;87,500
AM;BR-230;311,000;310,000;1,0000;16/07/2022;-7,5235587;-60,669613;;87,500
AM;BR-230;310,000;309,000;1,0000;16/07/2022;-7,5235587;-60,669613;Erosão no bordo esquerdo da rodovia ;72,500
AM;BR-230;309,000;308,000;1,0000;16/07/2022;-7,5235587;-60,669613;;91,250
AM;BR-230;308,000;307,000;1,0000;16/07/2022;-7,5235587;-60,669613;;83,750
AM;BR-230;307,000;306,000;1,0000;16/07/2022;-7,5235587;-60,669613;Erosão no eixo e bordo direito e esquerdo ;71,250
AM;BR-230;306,000;305,000;1,0000;16/07/2022;-7,5235587;-60,669613;Erosão no bordo esquerdo da rodovia ;71,250
AM;BR-230;305,000;304,000;1,0000;16/07/2022;-7,5235587;-60,669613;Erosão no eixo da rodovia ;95,000
AM;BR-230;304,000;303,000;1,0000;16/07/2022;-7,5235587;-60,669613;;97,500
AM;BR-230;303,000;302,000;1,0000;16/07/2022;-7,5235587;-60,669613;Erosão no eixo e bordo direito e esquerdo da rodovia ;100,000
AM;BR-230;302,000;301,000;1,0000;16/07/2022;-7,5235587;-60,669613;;97,500
AM;BR-230;301,000;300,000;1,0000;16/07/2022;-7,5235587;-60,669613;Erosão no eixo da rodovia ;85,000
AM;BR-230;300,000;299,000;1,0000;16/07/2022;-7,5235587;-60,669613;Erosão no eixo da rodovia ;83,750
AM;BR-230;299,000;298,000;1,0000;16/07/2022;-7,5235587;-60,669613;;73,750
AM;BR-230;298,000;297,000;1,0000;16/07/2022;-7,5235587;-60,669613;;80,000
AM;BR-230;297,000;296,000;1,0000;16/07/2022;-7,5235587;-60,669613;;95,000
AM;BR-230;296,000;295,000;1,0000;16/07/2022;-7,5235587;-60,669613;;75,000
AM;BR-230;295,000;294,000;1,0000;16/07/2022;-7,5235587;-60,669613;;95,000
AM;BR-230;294,000;293,000;1,0000;16/07/2022;-7,5235587;-60,669613;;91,250
